Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,Hips_P_x,Hips_P_y,Hips_P_z,Hips_Q_x,Hips_Q_y,Hips_Q_z,Hips_Q_w,LeftThigh_P_x,LeftThigh_P_y,LeftThigh_P_z,LeftThigh_Q_x,LeftThigh_Q_y,LeftThigh_Q_z,LeftThigh_Q_w,LeftShin_P_x,LeftShin_P_y,LeftShin_P_z,LeftShin_Q_x,LeftShin_Q_y,LeftShin_Q_z,LeftShin_Q_w,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftFoot_Q_w,LeftToe_P_x,LeftToe_P_y,LeftToe_P_z,LeftToe_Q_x,LeftToe_Q_y,LeftToe_Q_z,LeftToe_Q_w,LeftToeTip_P_x,LeftToeTip_P_y,LeftToeTip_P_z,LeftToeTip_Q_x,LeftToeTip_Q_y,LeftToeTip_Q_z,LeftToeTip_Q_w,RightThigh_P_x,RightThigh_P_y,RightThigh_P_z,RightThigh_Q_x,RightThigh_Q_y,RightThigh_Q_z,RightThigh_Q_w,RightShin_P_x,RightShin_P_y,RightShin_P_z,RightShin_Q_x,RightShin_Q_y,RightShin_Q_z,RightShin_Q_w,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z,RightFoot_Q_w,RightToe_P_x,RightToe_P_y,RightToe_P_z,RightToe_Q_x,RightToe_Q_y,RightToe_Q_z,RightToe_Q_w,RightToeTip_P_x,RightToeTip_P_y,RightToeTip_P_z,RightToeTip_Q_x,RightToeTip_Q_y,RightToeTip_Q_z,RightToeTip_Q_w,Spine1_P_x,Spine1_P_y,Spine1_P_z,Spine1_Q_x,Spine1_Q_y,Spine1_Q_z,Spine1_Q_w,Spine2_P_x,Spine2_P_y,Spine2_P_z,Spine2_Q_x,Spine2_Q_y,Spine2_Q_z,Spine2_Q_w,Spine3_P_x,Spine3_P_y,Spine3_P_z,Spine3_Q_x,Spine3_Q_y,Spine3_Q_z,Spine3_Q_w,Spine4_P_x,Spine4_P_y,Spine4_P_z,Spine4_Q_x,Spine4_Q_y,Spine4_Q_z,Spine4_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Neck_P_x,Neck_P_y,Neck_P_z,Neck_Q_x,Neck_Q_y,Neck_Q_z,Neck_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
9230.103,0,0,0,6.657903E-08,0,0,1,-1.089291,0.9032284,2.435316,0.01763418,-0.7049067,0.07476793,0.7051279,-1.088879,0.8965538,2.352756,0.03553732,-0.181472,-0.1267928,-0.9745402,-0.9740089,0.4701109,2.363026,0.02086472,0.1835287,0.4147569,0.8909874,-0.6503642,0.1799765,2.278557,0.09645822,0.6721583,-0.2829182,0.6773894,-0.6648064,0.03695463,2.317091,0.2980677,0.554148,-0.4740891,0.6158857,-0.7291955,-0.002851797,2.331799,0.2980677,0.554148,-0.4740891,0.6158857,-1.089702,0.9099029,2.517876,-0.2771732,-0.9398489,-0.008935907,0.1994474,-1.321436,0.5360878,2.559299,0.227597,-0.9471771,-0.1147311,0.1946585,-1.150038,0.1507503,2.424404,0.4245593,0.7145008,-0.4217082,0.3624915,-1.262563,0.05456558,2.439744,0.4396463,0.7072988,-0.4051229,0.3772464,-1.330818,0.0212647,2.453128,0.4396463,0.7072988,-0.4051229,0.3772464,-1.060565,0.9942206,2.428103,-0.6423409,-0.08478979,0.7517824,-0.1226057,-1.083337,1.068418,2.425772,-0.570506,-0.1517163,0.7891691,-0.1694624,-1.117547,1.138032,2.429351,-0.4919555,-0.2159941,0.8158948,-0.2136404,-1.19112,1.244944,2.448003,-0.4919555,-0.2159941,0.8158948,-0.2136404,-1.30698,1.32785,2.409936,-0.4864729,0.3165725,0.5437214,-0.6062121,-1.355322,1.336738,2.281371,0.1075978,0.2127352,-0.07121509,0.9685531,-1.40436,1.078727,2.233829,-0.5710719,0.2705191,-0.424688,0.6483337,-1.475396,1.082537,2.518985,-0.6263522,0.03670327,-0.6315023,0.455567,-1.307408,1.413928,2.477483,-0.3687356,-0.1767632,0.8869461,-0.2147461,-1.362056,1.504273,2.494071,-0.2374876,-0.133684,0.9386868,-0.2111764,-1.245834,1.347446,2.53881,-0.1727017,-0.2767437,0.815989,0.477231,-1.151792,1.401308,2.623662,0.6807209,-0.5964975,0.1749467,0.3875619,-0.8988522,1.398098,2.53854,0.3810554,-0.7947729,-0.06989866,0.4671699,-0.740033,1.192424,2.401248,0.2228172,-0.8477307,0.04661402,0.4790961
9240.112,0,0,0,6.657903E-08,0,0,1,-1.113043,0.9067221,2.436917,0.02135498,-0.7040535,0.07259505,0.7061038,-1.112884,0.9007211,2.354304,0.03631515,-0.1923252,-0.1202972,-0.9732527,-1.00327,0.4729094,2.36509,0.02719328,0.1936039,0.4255448,0.8835666,-0.6751946,0.1910712,2.270262,0.03466421,0.6701366,-0.2435336,0.7002904,-0.6685861,0.04896228,2.313967,0.2207484,0.5805579,-0.413938,0.6654911,-0.7223953,-0.003551197,2.331105,0.2207484,0.5805579,-0.413938,0.6654911,-1.113202,0.912723,2.519529,-0.2616212,-0.9396734,-0.01041331,0.2201356,-1.332432,0.5315297,2.561768,0.2216991,-0.9449483,-0.1204365,0.2083681,-1.168848,0.1450297,2.420641,0.4297632,0.7178326,-0.4238775,0.3469115,-1.282863,0.05076954,2.436898,0.4462879,0.7098194,-0.4067802,0.3626475,-1.351526,0.0186148,2.450983,0.4462879,0.7098194,-0.4067802,0.3626475,-1.084527,0.9978295,2.430353,-0.6420912,-0.08587048,0.7525588,-0.1183237,-1.106918,1.072158,2.42859,-0.5713384,-0.1501219,0.7902017,-0.1631479,-1.140259,1.142173,2.432537,-0.494174,-0.2119115,0.8177058,-0.2055311,-1.211791,1.250435,2.451343,-0.494174,-0.2119115,0.8177058,-0.2055311,-1.326053,1.335581,2.413391,-0.4895383,0.315993,0.5468821,-0.6011829,-1.373976,1.346242,2.284803,0.1239111,0.2142405,-0.06177384,0.9669183,-1.420031,1.089577,2.227913,-0.5608639,0.2735622,-0.4113728,0.6643552,-1.490487,1.080052,2.513079,-0.6217826,0.03734058,-0.6196541,0.4775154,-1.324853,1.421551,2.481066,-0.3703378,-0.1764152,0.8878663,-0.2083776,-1.378368,1.512499,2.498052,-0.2385298,-0.1371214,0.9389147,-0.2067383,-1.264558,1.353822,2.542298,-0.170239,-0.2800681,0.8140354,0.4795069,-1.170231,1.406576,2.627529,0.6753548,-0.6042078,0.1693794,0.387478,-0.9173793,1.398458,2.542471,0.3616785,-0.8031234,-0.06824656,0.4685337,-0.7654379,1.184191,2.410648,0.1948119,-0.8521237,0.04846543,0.4833061
9250.122,0,0,0,6.657903E-08,0,0,1,-1.137703,0.908992,2.439788,0.02554861,-0.7027822,0.06986042,0.7075055,-1.137905,0.9037784,2.357122,0.03375649,-0.1970559,-0.1111399,-0.9734873,-1.036436,0.4739359,2.366807,0.03610254,0.1964025,0.4391744,0.8759273,-0.7022908,0.2030389,2.261828,-0.01753271,0.6686156,-0.2054577,0.7144461,-0.6772853,0.0640726,2.308858,0.1254738,0.6186912,-0.3013596,0.7146049,-0.7114602,-0.002850902,2.326183,0.1254738,0.6186912,-0.3013596,0.7146049,-1.137502,0.9142056,2.522454,-0.2433718,-0.9389316,-0.01126187,0.2430039,-1.341814,0.5248861,2.565363,0.2218906,-0.9404604,-0.1268036,0.2240971,-1.181872,0.139853,2.416276,0.4275979,0.7261752,-0.4220611,0.3342066,-1.295408,0.04518566,2.433494,0.445268,0.7178652,-0.4042233,0.3507272,-1.363737,0.01268599,2.448389,0.445268,0.7178652,-0.4042233,0.3507272,-1.109388,1.000212,2.433966,-0.6368428,-0.08939181,0.7570466,-0.1154162,-1.131798,1.074551,2.433061,-0.5616152,-0.1529,0.7972414,-0.1600507,-1.164949,1.14459,2.438032,-0.4797902,-0.2137642,0.8265873,-0.2021381,-1.235658,1.253008,2.458935,-0.4797902,-0.2137642,0.8265873,-0.2021381,-1.351058,1.338181,2.424665,-0.4934708,0.3167034,0.548661,-0.5959504,-1.398046,1.350443,2.295876,0.1410422,0.2147258,-0.04928035,0.9651796,-1.439603,1.09546,2.228858,-0.5482513,0.2744232,-0.3951858,0.6840619,-1.510066,1.070038,2.513047,-0.6149978,0.03800206,-0.6063826,0.5026268,-1.34742,1.424371,2.491973,-0.3632677,-0.1785854,0.8913141,-0.2042138,-1.400196,1.515521,2.510141,-0.23984,-0.1400118,0.9390978,-0.2024077,-1.28513,1.356762,2.551313,-0.1684548,-0.2839344,0.8113528,0.4824013,-1.190553,1.408149,2.6371,0.6673772,-0.6144666,0.1639802,0.3874909,-0.9377351,1.393353,2.552844,0.3391034,-0.8124256,-0.06629265,0.4696584,-0.7941023,1.169632,2.427573,0.1638386,-0.856334,0.04797038,0.4873896
9260.132,0,0,0,6.657903E-08,0,0,1,-1.163752,0.9102478,2.444553,0.02994636,-0.7011862,0.06614366,0.7092716,-1.164409,0.9059545,2.361836,0.0276412,-0.196035,-0.1001281,-0.9750798,-1.07336,0.4737249,2.368307,0.04707779,0.1920402,0.4547008,0.8684191,-0.731922,0.2159373,2.254184,-0.05501053,0.6672258,-0.1677477,0.7236328,-0.6919925,0.08063637,2.301597,-0.1163544,0.6790749,-0.1103951,0.7163326,-0.6791823,0.008724499,2.326324,-0.1163544,0.6790749,-0.1103951,0.7163326,-1.163096,0.914541,2.527269,-0.2233232,-0.938468,-0.01260451,0.2631458,-1.351197,0.5169832,2.56874,0.2279255,-0.9349684,-0.1328977,0.2371127,-1.190063,0.1357546,2.411389,0.4194169,0.7388544,-0.4154658,0.3249184,-1.301342,0.0385215,2.429034,0.4379867,0.730702,-0.396563,0.3420234,-1.368683,0.004284891,2.444523,0.4379867,0.730702,-0.396563,0.3420234,-1.135536,1.001549,2.43959,-0.6326053,-0.09289032,0.7607249,-0.1117123,-1.157859,1.07592,2.439589,-0.5544388,-0.1554276,0.8024872,-0.1563788,-1.19073,1.146019,2.445494,-0.4695874,-0.2152009,0.8329413,-0.1984567,-1.260577,1.254662,2.468061,-0.4695874,-0.2152009,0.8329413,-0.1984567,-1.376554,1.340141,2.436618,-0.4982996,0.3185704,0.549127,-0.590483,-1.422115,1.353862,2.307463,0.1584429,0.2126136,-0.03398476,0.9636061,-1.457578,1.100981,2.229823,-0.5326473,0.2728413,-0.3775388,0.7066181,-1.528964,1.05763,2.511601,-0.6045072,0.03964135,-0.5924819,0.531004,-1.370976,1.42638,2.503729,-0.3585463,-0.1800636,0.8938286,-0.2002305,-1.423034,1.517761,2.522787,-0.2413114,-0.1418157,0.9392748,-0.1985453,-1.307412,1.358642,2.561552,-0.1677029,-0.2885563,0.808028,0.4854918,-1.212743,1.408478,2.64815,0.6444926,-0.6393917,0.1672225,0.3845055,-0.9584527,1.378229,2.572943,0.3137069,-0.8216976,-0.06379706,0.47152,-0.8246188,1.144572,2.455184,0.1303579,-0.8596273,0.04637845,0.4918306
9270.02,0,0,0,6.657903E-08,0,0,1,-1.191674,0.9106461,2.451357,0.03401803,-0.6992531,0.06156757,0.7114052,-1.192876,0.9073308,2.368602,0.0196494,-0.1924779,-0.08789439,-0.9771597,-1.113652,0.4727349,2.370619,0.05900888,0.1839853,0.471434,0.8604752,-0.7642666,0.2298054,2.24825,-0.07371701,0.6633928,-0.1308074,0.733052,-0.7137013,0.09720438,2.293069,-0.1420117,0.672725,-0.06813281,0.722933,-0.6939269,0.02639728,2.316354,-0.1420117,0.672725,-0.06813281,0.722933,-1.190473,0.9139613,2.534112,-0.2019145,-0.9388139,-0.01488473,0.2786353,-1.361618,0.5084153,2.571473,0.238918,-0.9291219,-0.1385273,0.2458885,-1.194866,0.1330849,2.406006,0.4064773,0.7540358,-0.4052814,0.3193015,-1.30243,0.03173033,2.423501,0.4235004,0.7346877,-0.4329458,0.3056791,-1.368815,-1.898203E-05,2.44656,0.4235004,0.7346877,-0.4329458,0.3056791,-1.163401,1.001974,2.447287,-0.6329241,-0.09450752,0.7611188,-0.1057049,-1.185185,1.0765,2.448068,-0.5576993,-0.1545667,0.8017865,-0.1490609,-1.217132,1.146988,2.454404,-0.4761621,-0.2120988,0.8319486,-0.1901197,-1.285092,1.256828,2.476937,-0.4761621,-0.2120988,0.8319486,-0.1901197,-1.399099,1.344701,2.444892,-0.5042081,0.3212883,0.5490899,-0.5839937,-1.442777,1.360041,2.31527,0.174241,0.206586,-0.01700916,0.9626387,-1.470732,1.109503,2.227612,-0.5134045,0.268828,-0.3591617,0.7315398,-1.544043,1.046363,2.505125,-0.5896086,0.04244614,-0.5777318,0.562838,-1.392508,1.430438,2.512552,-0.3626928,-0.1788492,0.8936996,-0.1943406,-1.443501,1.522409,2.531652,-0.2427631,-0.142414,0.9395322,-0.1951,-1.330814,1.361166,2.57058,-0.1684052,-0.2941762,0.8040201,0.4885203,-1.236327,1.409287,2.658338,0.6313264,-0.6531749,0.1616428,0.3855664,-0.982939,1.369093,2.584761,0.2857424,-0.8305361,-0.06091911,0.4741841,-0.8604248,1.125372,2.475379,0.09423225,-0.8618868,0.04463486,0.4962656
9280.029,0,0,0,6.657903E-08,0,0,1,-1.221259,0.9099426,2.459684,0.03727449,-0.6970372,0.05693546,0.7137984,-1.223064,0.9075142,2.376909,0.01108461,-0.1885295,-0.07465445,-0.9791632,-1.156633,0.4707843,2.374063,0.07135316,0.1745609,0.489759,0.8512189,-0.7987113,0.2448926,2.243972,-0.07184853,0.6584353,-0.09722785,0.7428645,-0.742189,0.1129743,2.283361,-0.1443395,0.6647958,-0.03220065,0.7322405,-0.7185631,0.04242503,2.303646,-0.1443395,0.6647958,-0.03220065,0.7322405,-1.219453,0.912371,2.542459,-0.1800807,-0.9395656,-0.01688499,0.2906929,-1.373281,0.4995122,2.574693,0.2536784,-0.9228473,-0.1433485,0.2518959,-1.197596,0.1318261,2.401486,0.3876147,0.7689337,-0.3962144,0.3186064,-1.300074,0.02540878,2.41944,0.4383334,0.7116014,-0.4668068,0.2890998,-1.368006,-5.49235E-05,2.445589,0.4383334,0.7116014,-0.4668068,0.2890998,-1.192813,1.001248,2.456385,-0.6334275,-0.09581903,0.7613584,-0.09960756,-1.214016,1.07593,2.457916,-0.5616169,-0.1539273,0.8005242,-0.1416114,-1.245046,1.146785,2.464701,-0.4838708,-0.2097339,0.8300019,-0.1815973,-1.311183,1.257717,2.487308,-0.4838708,-0.2097339,0.8300019,-0.1815973,-1.423113,1.347989,2.454619,-0.5115031,0.3250044,0.5474787,-0.5770649,-1.46432,1.364882,2.324382,0.1891113,0.1958674,0.001801206,0.9622213,-1.483168,1.117076,2.227061,-0.490479,0.2616446,-0.3401247,0.7584773,-1.559372,1.032583,2.498037,-0.5703641,0.04551274,-0.5611445,0.5981056,-1.415717,1.433054,2.52304,-0.3674285,-0.1775388,0.8932833,-0.1884714,-1.46565,1.525605,2.542138,-0.2441345,-0.1420331,0.9399074,-0.1918312,-1.356048,1.362169,2.581238,-0.1707146,-0.300761,0.7990149,0.4919091,-1.261984,1.408298,2.670509,0.6161214,-0.6681218,0.1551661,0.3872103,-1.010179,1.356883,2.5985,0.2552446,-0.8389323,-0.05804504,0.4771522,-0.9005939,1.103263,2.498289,0.05475886,-0.8632339,0.04341918,0.4999442
9290.039,0,0,0,6.657903E-08,0,0,1,-1.245831,0.9089611,2.466955,0.03966081,-0.694517,0.05258905,0.7164549,-1.248296,0.9072826,2.384178,0.003677645,-0.1846519,-0.05233987,-0.9814024,-1.202313,0.4679523,2.378828,0.0838083,0.1642524,0.5087402,0.8409404,-0.8358704,0.2605709,2.241819,-0.05294545,0.6568527,-0.06767918,0.7491067,-0.7769888,0.127453,2.272824,-0.1268315,0.6603261,-0.002331485,0.7401875,-0.7519568,0.05623161,2.288564,-0.1268315,0.6603261,-0.002331485,0.7401875,-1.243366,0.9106397,2.549731,-0.1593853,-0.9402366,-0.01950891,0.3002846,-1.380947,0.4916582,2.575811,0.2643551,-0.9174405,-0.1472525,0.2583335,-1.199504,0.1298767,2.396224,0.3627055,0.7720892,-0.4042892,0.3299597,-1.296935,0.01970348,2.418981,0.435921,0.6833601,-0.5096598,0.2885113,-1.365243,-0.0001061243,2.448789,0.435921,0.6833601,-0.5096598,0.2885113,-1.217136,1.000208,2.464249,-0.6339792,-0.09675515,0.761534,-0.09367432,-1.23774,1.07504,2.466469,-0.5659257,-0.1534223,0.7988632,-0.1341919,-1.267872,1.146237,2.473709,-0.4923149,-0.2080009,0.8273143,-0.1729529,-1.332246,1.258162,2.496507,-0.4923149,-0.2080009,0.8273143,-0.1729529,-1.442026,1.350815,2.463193,-0.5203429,0.3296042,0.5442353,-0.5695719,-1.480146,1.369245,2.332226,0.2026693,0.1804389,0.02189557,0.9622306,-1.48842,1.124528,2.22602,-0.4642699,0.2508698,-0.3205485,0.7866172,-1.56817,1.017725,2.48795,-0.546899,0.04709784,-0.5416638,0.6366193,-1.433995,1.43507,2.532539,-0.3725945,-0.1762265,0.8926293,-0.1825667,-1.482866,1.528188,2.551624,-0.2455337,-0.1409803,0.9403586,-0.1885839,-1.376452,1.362531,2.590841,-0.1748085,-0.307727,0.7923093,0.4969831,-1.282864,1.406112,2.681875,0.5994676,-0.6840129,0.1469989,0.3887884,-1.033477,1.342573,2.611137,0.2220088,-0.8470145,-0.05548612,0.4797917,-0.938595,1.079459,2.520902,0.01137451,-0.863701,0.04297538,0.5020407
9300.171,0,0,0,6.657903E-08,0,0,1,-1.270044,0.906022,2.474399,0.04147584,-0.6916661,0.04849783,0.7193927,-1.273232,0.9049947,2.391636,0.004307753,0.1804242,0.02793884,0.9831827,-1.24965,0.463938,2.383441,0.09634359,0.1522497,0.5287783,0.8294165,-0.8744754,0.2769833,2.240784,-0.02537796,0.6609714,-0.0392823,0.7489525,-0.8146622,0.1421918,2.260842,-0.09893692,0.6616296,0.02593476,0.7428225,-0.7892234,0.07007097,2.270756,-0.09893692,0.6616296,0.02593476,0.7428225,-1.266856,0.9070493,2.557162,-0.1373548,-0.9410784,-0.02260309,0.3082116,-1.387217,0.482407,2.575771,0.2747414,-0.9119475,-0.1505529,0.2649583,-1.200301,0.1264575,2.390242,0.3410319,0.7541353,-0.435191,0.3543815,-1.29582,0.01696447,2.422433,0.414268,0.6598976,-0.5454725,0.3088322,-1.363583,-0.0002537658,2.454969,0.414268,0.6598976,-0.5454725,0.3088322,-1.241058,0.9971896,2.47215,-0.6345108,-0.09743301,0.7616929,-0.08790366,-1.261057,1.072164,2.475014,-0.5705163,-0.1529818,0.7968826,-0.1268312,-1.290306,1.143679,2.482709,-0.5013489,-0.2066471,0.8239962,-0.1642458,-1.352964,1.256522,2.505767,-0.5013489,-0.2066471,0.8239962,-0.1642458,-1.460515,1.351534,2.471834,-0.5303231,0.3354215,0.5393869,-0.5615264,-1.494925,1.371404,2.340053,0.2147616,0.1608687,0.04250024,0.9623892,-1.491534,1.13009,2.226077,-0.4349237,0.2360259,-0.2998787,0.8156018,-1.574958,1.000238,2.476184,-0.5188461,0.04521165,-0.5187918,0.6779457,-1.451998,1.434879,2.542213,-0.3781489,-0.1749779,0.8917215,-0.176689,-1.499822,1.528543,2.561284,-0.2470371,-0.1396477,0.9407896,-0.1854354,-1.396681,1.360673,2.60057,-0.180212,-0.3145497,0.7836897,0.5043935,-1.30347,1.401042,2.693452,0.5820015,-0.7007588,0.136523,0.389324,-1.057393,1.324903,2.623568,0.1857125,-0.8548613,-0.05334571,0.4815366,-0.9791753,1.052953,2.544198,-0.03581721,-0.8630062,0.04244951,0.5021313
9310.059,0,0,0,6.657903E-08,0,0,1,-1.292121,0.9019882,2.481764,0.0431309,-0.6881775,0.04375273,0.7229365,-1.296179,0.9016654,2.399034,0.01333202,0.1756916,0.001299788,0.9843541,-1.297118,0.4600613,2.387237,0.1086896,0.1382836,0.5479246,0.8178283,-0.9138184,0.2936216,2.24082,0.004093794,0.6689014,-0.009087577,0.7432843,-0.8530149,0.1579928,2.248335,-0.06869248,0.6665781,0.0564412,0.7401146,-0.8271304,0.08542699,2.251653,-0.06869248,0.6665781,0.0564412,0.7401146,-1.288063,0.902311,2.564494,-0.1137575,-0.9416813,-0.0271281,0.3155306,-1.390272,0.4726322,2.573637,0.2825007,-0.9068778,-0.153676,0.2723047,-1.200081,0.1213556,2.38261,0.3313864,0.7252061,-0.4720672,0.3760477,-1.297657,0.01683429,2.423877,0.3907272,0.6461751,-0.563623,0.3348422,-1.364854,-0.0003875786,2.457565,0.3907272,0.6461751,-0.563623,0.3348422,-1.262738,0.9930387,2.479967,-0.6347991,-0.09805031,0.7620621,-0.08171757,-1.282074,1.068157,2.483515,-0.5752549,-0.1525849,0.7947134,-0.1192915,-1.310428,1.13998,2.491689,-0.510933,-0.2054363,0.8200845,-0.1555794,-1.37141,1.25368,2.515024,-0.510933,-0.2054363,0.8200845,-0.1555794,-1.476647,1.351018,2.480434,-0.5408,0.3428457,0.5330881,-0.5530003,-1.50676,1.372118,2.347795,0.22548,0.138376,0.06280074,0.9623238,-1.491155,1.134464,2.22733,-0.4019597,0.2167934,-0.2773689,0.8452784,-1.577743,0.980759,2.462388,-0.4854611,0.03841049,-0.4927547,0.7211416,-1.467797,1.433393,2.551906,-0.3840367,-0.1738557,0.8905219,-0.1710594,-1.514632,1.527559,2.570958,-0.2485757,-0.138398,0.9410995,-0.1827246,-1.414808,1.357533,2.610298,-0.1851625,-0.3216126,0.7745013,0.5122775,-1.321981,1.394459,2.70498,0.5643252,-0.718472,0.1233826,0.3874426,-1.080035,1.305681,2.635588,0.1461322,-0.8623848,-0.0516573,0.4819434,-1.020594,1.025907,2.568006,-0.08614939,-0.8607391,0.04022384,0.5000888
9320.068,0,0,0,6.657903E-08,0,0,1,-1.317136,0.8960212,2.491194,0.04490245,-0.6873481,0.04028089,0.723819,-1.321432,0.8963042,2.408476,0.02479829,0.1712208,-0.02083517,0.9847002,-1.34331,0.4554684,2.390053,0.1214209,0.1228107,0.5666726,0.8056407,-0.952437,0.3101479,2.241194,0.03387257,0.6781976,0.02143225,0.7337857,-0.8908722,0.1747717,2.235556,-0.03286076,0.6731326,0.09304092,0.7329094,-0.8645486,0.1024395,2.23087,-0.03286076,0.6731326,0.09304092,0.7329094,-1.31284,0.8957384,2.573913,-0.08634555,-0.9417154,-0.03179308,0.3235829,-1.393772,0.4614561,2.572145,0.2924024,-0.9012483,-0.1564658,0.2788744,-1.198662,0.1159907,2.375564,0.3309571,0.7005172,-0.5013948,0.3851578,-1.299732,0.01757572,2.422977,0.374877,0.6405693,-0.5700713,0.3523596,-1.366492,-0.0004373484,2.457117,0.374877,0.6405693,-0.5700713,0.3523596,-1.287522,0.9870062,2.489967,-0.6370865,-0.0987636,0.7606034,-0.07647891,-1.306327,1.062231,2.494066,-0.5811939,-0.1522583,0.7914603,-0.1123479,-1.333878,1.134319,2.50264,-0.5208463,-0.2042346,0.815699,-0.1471151,-1.39324,1.248821,2.526233,-0.5208463,-0.2042346,0.815699,-0.1471151,-1.496107,1.348417,2.490947,-0.5509886,0.3521076,0.5258569,-0.543973,-1.521445,1.370471,2.357468,0.2353379,0.1147466,0.08216614,0.9616123,-1.493684,1.13674,2.231635,-0.3650945,0.1932542,-0.2528447,0.8748877,-1.582237,0.9587715,2.448107,-0.44598,0.02664936,-0.4641013,0.7648541,-1.487067,1.429799,2.563523,-0.3901488,-0.17278,0.8890497,-0.1658977,-1.533005,1.524417,2.582524,-0.2501643,-0.1372125,0.9412371,-0.1807313,-1.436475,1.352341,2.621943,-0.188653,-0.3293788,0.7660959,0.5186683,-1.344198,1.386061,2.718342,0.5468054,-0.7374473,0.1077547,0.3815287,-1.107004,1.284964,2.649398,0.1032866,-0.8693314,-0.05043903,0.4806773,-1.068478,0.9988354,2.594441,-0.1386383,-0.8568077,0.03481048,0.4954277
9330.078,0,0,0,6.657903E-08,0,0,1,-1.338242,0.8899282,2.500747,0.04603336,-0.6920981,0.04212765,0.7191011,-1.341427,0.8901876,2.417978,0.03677545,0.1686157,-0.04753221,0.9838481,-1.388223,0.451616,2.393092,0.1346804,0.1074356,0.5822701,0.7945314,-0.9915541,0.3251935,2.24233,0.06401109,0.6888543,0.04716453,0.7205262,-0.9306352,0.1906635,2.223909,0.004262266,0.6810661,0.1245629,0.7215366,-0.9047765,0.1190858,2.211468,0.004262266,0.6810661,0.1245629,0.7215366,-1.335057,0.8896689,2.583516,-0.06001303,-0.9409992,-0.03658113,0.3310302,-1.395651,0.4522707,2.570655,0.2999979,-0.8965705,-0.1585386,0.2846549,-1.197037,0.1113717,2.369659,0.3320776,0.6850594,-0.5210299,0.3859357,-1.300675,0.01774201,2.421055,0.3661251,0.6373621,-0.5749546,0.359374,-1.36711,-0.0004266194,2.45574,0.3661251,0.6373621,-0.5749546,0.359374,-1.308995,0.9810362,2.499907,-0.6432517,-0.09913731,0.7554938,-0.07502183,-1.3277,1.056284,2.504044,-0.5890741,-0.151888,0.7863497,-0.1075923,-1.354734,1.128552,2.512749,-0.5306277,-0.2032262,0.8110248,-0.1391847,-1.412613,1.243757,2.536604,-0.5306277,-0.2032262,0.8110248,-0.1391847,-1.51317,1.345449,2.500646,-0.5601416,0.3629067,0.5184938,-0.5345133,-1.533503,1.368185,2.366427,0.2453967,0.09169116,0.1003729,0.959843,-1.494087,1.13881,2.235783,-0.3237096,0.1660237,-0.226445,0.9035324,-1.582759,0.9366481,2.429799,-0.399794,0.01164359,-0.4329404,0.8078316,-1.504095,1.425847,2.574307,-0.3963912,-0.1715777,0.8873684,-0.161284,-1.549227,1.520875,2.593187,-0.252111,-0.1355817,0.9412281,-0.1792967,-1.455847,1.346902,2.632718,-0.19079,-0.3396275,0.7575439,0.5238126,-1.36445,1.377258,2.731055,0.5204933,-0.7684842,0.08217953,0.3629951,-1.135013,1.258577,2.663912,0.05765035,-0.87554,-0.04906561,0.4771784,-1.119106,0.9680507,2.622491,-0.1925773,-0.8507646,0.02416197,0.488395
